timestamp,pipeline_id,stage_name,job_name,task_name,status,branch,user,environment,hour,weekday,message_len,message_has_fail,is_user_unknown,is_env_unknown,job_fail_count,target,pipeline_id_enc,stage_name_enc,job_name_enc,task_name_enc,branch_enc,user_enc,environment_enc
2024-02-10 02:19:08+00:00,pipe-trihm,Deploy,build_and_test,test,skipped,branch_tde,user_tut,staging,2,5,44,0,0,0,0,0,594,2,0,4,573,295,2
2024-04-01 01:31:51+00:00,pipe-dlxri,Test,run_unit_tests,build,success,branch_mmd,unknown_user,unknown_environment,1,0,28,0,1,1,0,0,111,3,4,1,369,0,3
2024-06-27 23:56:41+00:00,pipe-ikihu,Analysis,build_and_test,checkout,running,branch_mqi,user_kkc,unknown_environment,23,3,30,0,0,1,0,0,261,0,0,2,372,149,3
2024-12-25 19:21:05+00:00,pipe-mmgqn,Build,run_unit_tests,test,running,branch_bgv,unknown_user,unknown_environment,19,2,30,0,1,1,0,0,377,1,4,4,44,0,3
2024-06-19 03:11:28+00:00,pipe-sjidg,Analysis,deploy_to_dev,analyze,skipped,branch_dpu,user_cuz,unknown_environment,3,2,44,0,0,1,0,0,566,0,1,0,114,40,3
2024-04-25 15:47:34+00:00,pipe-mmgxj,Test,deploy_to_dev,analyze,running,branch_law,unknown_user,unknown_environment,15,3,30,0,1,1,0,0,378,3,1,0,329,0,3
2024-05-28 13:05:32+00:00,pipe-ktasf,Build,run_integration_tests,analyze,running,branch_ztm,user_roz,unknown_environment,13,1,30,0,0,1,0,0,333,1,3,0,768,254,3
2024-09-16 03:56:12+00:00,pipe-dpfhg,Analysis,deploy_to_staging,test,running,branch_tuz,unknown_user,unknown_environment,3,0,30,0,1,1,0,0,117,0,2,4,591,0,3
2024-10-04 20:54:20+00:00,pipe-qwjvk,Analysis,deploy_to_dev,deploy,failed,branch_qly,user_nnc,unknown_environment,20,4,22,1,0,1,0,1,519,0,1,3,483,194,3
2024-08-01 01:00:29+00:00,pipe-frtti,Build,deploy_to_dev,analyze,skipped,branch_lem,user_pjl,unknown_environment,1,3,44,0,0,1,0,0,182,1,1,0,332,218,3
2024-12-06 15:42:22+00:00,pipe-zlkrt,Deploy,run_unit_tests,deploy,success,branch_hgs,unknown_user,production,15,4,28,0,1,0,0,0,781,2,4,3,211,0,1
2024-03-17 11:07:54+00:00,pipe-jvsxg,Test,run_unit_tests,analyze,skipped,branch_dge,unknown_user,unknown_environment,11,6,44,0,1,1,0,0,299,3,4,0,107,0,3
2024-09-10 05:46:05+00:00,pipe-iuilg,Test,build_and_test,deploy,skipped,branch_nyo,user_xge,unknown_environment,5,1,44,0,0,1,0,0,272,3,0,3,401,352,3
2024-03-10 23:34:48+00:00,pipe-etemt,Test,deploy_to_dev,checkout,skipped,branch_fyb,user_hor,unknown_environment,23,6,44,0,0,1,0,0,154,3,1,2,176,109,3
2024-05-22 15:51:52+00:00,pipe-isyrc,Deploy,deploy_to_staging,test,skipped,branch_vbx,unknown_user,production,15,2,44,0,1,0,0,0,269,2,2,4,628,0,1
2024-08-28 00:47:03+00:00,pipe-bihbx,Build,build_and_test,checkout,failed,branch_oyz,unknown_user,unknown_environment,0,2,22,1,1,1,0,1,55,1,0,2,437,0,3
2024-09-17 01:16:31+00:00,pipe-uoqyt,Test,build_and_test,analyze,skipped,branch_ifq,unknown_user,unknown_environment,1,1,44,0,1,1,0,0,635,3,0,0,242,0,3
2024-10-08 14:39:21+00:00,pipe-gnyji,Test,deploy_to_dev,analyze,failed,branch_iva,unknown_user,unknown_environment,14,1,22,1,1,1,0,1,213,3,1,0,263,0,3
2024-10-06 08:28:46+00:00,pipe-qtkmr,Test,deploy_to_dev,analyze,success,branch_bni,user_rpr,unknown_environment,8,6,28,0,0,1,0,0,513,3,1,0,53,255,3
2024-05-22 11:22:03+00:00,pipe-wdisl,Test,build_and_test,test,failed,branch_vlt,unknown_user,unknown_environment,11,2,22,1,1,1,0,1,676,3,0,4,647,0,3
2024-07-10 16:16:36+00:00,pipe-lcrys,Analysis,deploy_to_staging,build,running,branch_osd,unknown_user,unknown_environment,16,2,30,0,1,1,0,0,345,0,2,1,428,0,3
2024-03-06 13:48:19+00:00,pipe-xdtvz,Deploy,run_unit_tests,test,running,branch_sqq,user_pqh,staging,13,2,30,0,0,0,0,0,714,2,4,4,556,223,2
2024-11-22 01:32:32+00:00,pipe-twvlx,Analysis,run_unit_tests,deploy,success,branch_det,unknown_user,unknown_environment,1,4,28,0,1,1,0,0,603,0,4,3,105,0,3
2024-04-28 02:21:29+00:00,pipe-ujoql,Build,run_integration_tests,checkout,success,branch_jjs,unknown_user,unknown_environment,2,6,28,0,1,1,0,0,625,1,3,2,275,0,3
2024-02-20 19:23:55+00:00,pipe-aeiwp,Deploy,run_integration_tests,test,running,branch_nsy,unknown_user,production,19,1,30,0,1,0,0,0,6,2,3,4,397,0,1
2024-11-11 23:28:29+00:00,pipe-kkynn,Analysis,run_unit_tests,test,running,branch_bid,unknown_user,unknown_environment,23,0,30,0,1,1,0,0,323,0,4,4,46,0,3
2024-02-21 08:51:41+00:00,pipe-yvmol,Analysis,deploy_to_dev,test,running,branch_ykv,user_qkp,unknown_environment,8,2,30,0,0,1,0,0,763,0,1,4,731,237,3
2024-09-18 07:38:55+00:00,pipe-hovbp,Build,run_integration_tests,analyze,failed,branch_zai,unknown_user,unknown_environment,7,2,22,1,1,1,0,1,240,1,3,0,752,0,3
2024-01-23 20:22:40+00:00,pipe-xaceo,Analysis,deploy_to_staging,deploy,failed,branch_cui,unknown_user,unknown_environment,20,1,22,1,1,1,0,1,709,0,2,3,88,0,3
2024-12-02 08:59:44+00:00,pipe-vtblv,Build,deploy_to_staging,checkout,skipped,branch_uwc,user_gqh,unknown_environment,8,0,44,0,0,1,0,0,669,1,2,2,622,95,3
2024-09-16 18:06:42+00:00,pipe-pjkmx,Test,deploy_to_dev,analyze,running,branch_gsq,user_ivu,unknown_environment,18,0,30,0,0,1,0,0,476,3,1,0,195,129,3
2024-07-07 07:09:07+00:00,pipe-guzhf,Test,run_unit_tests,test,failed,branch_vit,user_kww,unknown_environment,7,6,22,1,0,1,0,1,219,3,4,4,639,156,3
2024-11-09 00:20:37+00:00,pipe-auzqw,Test,build_and_test,analyze,success,branch_uai,user_oeq,unknown_environment,0,5,28,0,0,1,0,0,27,3,0,0,598,201,3
2024-07-10 08:31:23+00:00,pipe-xxmzc,Analysis,deploy_to_staging,analyze,failed,branch_thk,user_yfk,unknown_environment,8,2,22,1,0,1,0,1,735,0,2,0,578,367,3
2024-10-07 22:20:53+00:00,pipe-nrfvq,Test,deploy_to_staging,analyze,running,branch_tpb,user_moh,unknown_environment,22,0,30,0,0,1,0,0,416,3,2,0,587,178,3
2024-12-29 00:43:43+00:00,pipe-reolr,Test,deploy_to_staging,deploy,running,branch_nnh,unknown_user,unknown_environment,0,6,30,0,1,1,0,0,534,3,2,3,391,0,3
2024-08-20 16:22:01+00:00,pipe-marwy,Analysis,build_and_test,build,failed,branch_kcb,unknown_user,unknown_environment,16,1,22,1,1,1,0,1,367,0,0,1,296,0,3
2024-04-30 18:55:50+00:00,pipe-ttfas,Deploy,deploy_to_dev,checkout,running,branch_kws,unknown_user,production,18,1,30,0,1,0,0,0,599,2,1,2,321,0,1
2024-06-20 20:37:44+00:00,pipe-ccyte,Deploy,build_and_test,checkout,failed,branch_xjy,user_nkb,staging,20,3,22,1,0,0,0,1,78,2,0,2,698,191,2
2024-12-14 19:02:03+00:00,pipe-qligy,Analysis,deploy_to_staging,test,failed,branch_dqk,user_utr,unknown_environment,19,5,22,1,0,1,0,1,507,0,2,4,117,311,3
2024-08-29 19:23:52+00:00,pipe-qeiww,Test,deploy_to_dev,checkout,running,branch_ydr,user_lgv,unknown_environment,19,3,30,0,0,1,0,0,501,3,1,2,719,162,3
2024-03-16 00:03:54+00:00,pipe-eqjli,Build,deploy_to_staging,analyze,success,branch_osl,unknown_user,unknown_environment,0,5,28,0,1,1,0,0,149,1,2,0,429,0,3
2024-04-28 10:31:30+00:00,pipe-fcvme,Deploy,deploy_to_staging,deploy,running,branch_zae,user_xce,production,10,6,30,0,0,0,0,0,167,2,2,3,750,350,1
2024-01-29 18:25:23+00:00,pipe-fvmaq,Test,run_integration_tests,deploy,failed,branch_dgp,unknown_user,unknown_environment,18,0,22,1,1,1,0,1,189,3,3,3,108,0,3
2024-10-19 16:29:56+00:00,pipe-ushfb,Test,build_and_test,analyze,running,branch_oid,user_agm,unknown_environment,16,5,30,0,0,1,0,0,642,3,0,0,418,5,3
2024-02-25 18:49:29+00:00,pipe-asqgq,Build,deploy_to_staging,analyze,failed,branch_trm,user_uti,unknown_environment,18,6,22,1,0,1,0,1,24,1,2,0,588,310,3
2024-02-21 19:21:56+00:00,pipe-lumxr,Build,build_and_test,deploy,success,branch_kwn,unknown_user,unknown_environment,19,2,28,0,1,1,0,0,362,1,0,3,320,0,3
2024-06-25 06:13:40+00:00,pipe-qakim,Build,deploy_to_staging,analyze,failed,branch_cyi,user_hxf,unknown_environment,6,1,22,1,0,1,0,1,498,1,2,0,93,113,3
2024-08-19 15:39:55+00:00,pipe-nhzlo,Build,build_and_test,build,failed,branch_nlo,unknown_user,unknown_environment,15,0,22,1,1,1,0,1,404,1,0,1,389,0,3
2024-04-16 19:29:43+00:00,pipe-bdfoy,Deploy,deploy_to_dev,deploy,failed,branch_yeq,user_puh,development,19,1,22,1,0,0,0,1,46,2,1,3,720,227,0
2024-05-14 09:55:26+00:00,pipe-efzlj,Deploy,build_and_test,build,running,branch_wcb,user_wqr,development,9,1,30,0,0,0,0,0,132,2,0,1,658,341,0
2024-08-13 23:34:33+00:00,pipe-dhjlp,Build,run_unit_tests,build,running,branch_sei,unknown_user,unknown_environment,23,1,30,0,1,1,0,0,107,1,4,1,541,0,3
2024-01-22 07:34:56+00:00,pipe-hrino,Deploy,build_and_test,checkout,success,branch_orx,unknown_user,staging,7,0,28,0,1,0,0,0,242,2,0,2,427,0,2
2024-02-11 10:51:50+00:00,pipe-swaqr,Build,deploy_to_staging,analyze,skipped,branch_xto,unknown_user,unknown_environment,10,6,44,0,1,1,0,0,574,1,2,0,710,0,3
2024-06-19 10:07:20+00:00,pipe-rvaxw,Deploy,build_and_test,test,running,branch_ybk,user_lgk,production,10,2,30,0,0,0,0,0,555,2,0,4,716,161,1
2024-11-16 16:49:58+00:00,pipe-uwwkj,Build,deploy_to_dev,test,failed,branch_qbf,unknown_user,unknown_environment,16,5,22,1,1,1,0,1,645,1,1,4,475,0,3
2024-02-28 20:50:30+00:00,pipe-drfjj,Deploy,deploy_to_dev,deploy,success,branch_cgh,user_nms,staging,20,2,28,0,0,0,0,0,118,2,1,3,71,193,2
2024-08-09 10:27:16+00:00,pipe-wwjcd,Build,deploy_to_dev,deploy,success,branch_syo,user_zqu,unknown_environment,10,4,28,0,0,1,0,0,703,1,1,3,568,393,3
2024-02-04 06:48:48+00:00,pipe-ftmwg,Analysis,deploy_to_staging,test,success,branch_fcb,user_njy,unknown_environment,6,6,28,0,0,1,0,0,185,0,2,4,152,190,3
2024-08-16 17:22:00+00:00,pipe-dmmsh,Deploy,deploy_to_dev,deploy,running,branch_ujv,unknown_user,development,17,4,30,0,1,0,0,0,113,2,1,3,614,0,0
2024-10-16 15:26:11+00:00,pipe-rtnos,Analysis,deploy_to_dev,test,skipped,branch_wao,unknown_user,unknown_environment,15,2,44,0,1,1,0,0,553,0,1,4,657,0,3
2024-01-15 07:36:13+00:00,pipe-qgfuo,Deploy,run_unit_tests,checkout,failed,branch_mal,user_jau,development,7,0,22,1,0,0,0,1,503,2,4,2,360,136,0
2024-11-12 01:03:02+00:00,pipe-uoert,Analysis,build_and_test,analyze,skipped,branch_huk,unknown_user,unknown_environment,1,1,44,0,1,1,0,0,631,0,0,0,226,0,3
2024-09-27 03:14:17+00:00,pipe-twkhq,Analysis,run_integration_tests,checkout,failed,branch_hdb,unknown_user,unknown_environment,3,4,22,1,1,1,0,1,602,0,3,2,204,0,3
2024-10-01 23:04:13+00:00,pipe-hbtil,Analysis,run_unit_tests,deploy,running,branch_fqm,unknown_user,unknown_environment,23,1,30,0,1,1,0,0,229,0,4,3,167,0,3
2024-12-28 02:06:03+00:00,pipe-tciha,Analysis,build_and_test,build,running,branch_jcu,unknown_user,unknown_environment,2,5,30,0,1,1,0,0,582,0,0,1,267,0,3
2024-03-08 12:40:28+00:00,pipe-xrurf,Build,run_integration_tests,checkout,success,branch_sqj,unknown_user,unknown_environment,12,4,28,0,1,1,0,0,728,1,3,2,555,0,3
2024-11-20 03:12:05+00:00,pipe-obutp,Deploy,deploy_to_dev,checkout,skipped,branch_iri,unknown_user,production,3,2,44,0,1,0,0,0,429,2,1,2,258,0,1
2024-04-18 06:01:19+00:00,pipe-idczi,Analysis,build_and_test,deploy,success,branch_bon,user_hko,unknown_environment,6,3,28,0,0,1,0,0,252,0,0,3,56,106,3
2024-09-24 08:48:00+00:00,pipe-ehsld,Test,build_and_test,build,failed,branch_xcd,user_iev,unknown_environment,8,1,22,1,0,1,0,1,133,3,0,1,689,116,3
2024-09-11 20:01:21+00:00,pipe-jknoh,Build,run_integration_tests,checkout,skipped,branch_rpi,unknown_user,unknown_environment,20,2,44,0,1,1,0,0,293,1,3,2,519,0,3
2024-11-19 22:15:18+00:00,pipe-jnlet,Build,deploy_to_staging,analyze,skipped,branch_fqa,user_gmz,unknown_environment,22,1,44,0,0,1,0,0,295,1,2,0,166,93,3
2024-10-09 12:08:12+00:00,pipe-qgrrz,Analysis,run_unit_tests,test,success,branch_ycj,user_xlz,unknown_environment,12,2,28,0,0,1,0,0,504,0,4,4,718,354,3
2024-10-29 09:57:26+00:00,pipe-bvlhn,Analysis,build_and_test,checkout,success,branch_yvq,unknown_user,unknown_environment,9,1,28,0,1,1,0,0,76,0,0,2,746,0,3
2024-02-22 13:27:51+00:00,pipe-whcxe,Test,deploy_to_dev,checkout,running,branch_gls,user_gjz,unknown_environment,13,3,30,0,0,1,0,0,683,3,1,2,185,89,3
2024-04-25 18:07:22+00:00,pipe-gvqcj,Test,run_integration_tests,checkout,failed,branch_lou,user_fow,unknown_environment,18,3,22,1,0,1,0,1,222,3,3,2,340,77,3
2024-05-18 07:05:58+00:00,pipe-lamzr,Build,deploy_to_staging,deploy,skipped,branch_ujv,user_ptc,unknown_environment,7,5,44,0,0,1,0,0,342,1,2,3,614,226,3
2024-09-14 16:50:57+00:00,pipe-iiozj,Analysis,run_integration_tests,deploy,success,branch_izs,user_rys,unknown_environment,16,5,28,0,0,1,0,0,259,0,3,3,264,261,3
2024-07-25 08:36:40+00:00,pipe-xxapy,Test,run_unit_tests,checkout,running,branch_hnd,unknown_user,unknown_environment,8,3,30,0,1,1,0,0,733,3,4,2,217,0,3
2024-04-20 01:58:36+00:00,pipe-zpsyu,Build,deploy_to_staging,deploy,skipped,branch_dep,user_ypc,unknown_environment,1,5,44,0,0,1,0,0,788,1,2,3,103,375,3
2024-02-25 08:39:14+00:00,pipe-mpjwd,Build,deploy_to_dev,checkout,failed,branch_ohm,user_eay,unknown_environment,8,6,22,1,0,1,0,1,382,1,1,2,417,56,3
2024-03-09 21:08:18+00:00,pipe-akqfp,Analysis,deploy_to_staging,test,skipped,branch_pss,unknown_user,unknown_environment,21,5,44,0,1,1,0,0,16,0,2,4,463,0,3
2024-09-13 03:39:20+00:00,pipe-fsnyy,Test,run_unit_tests,test,failed,branch_bvy,user_yfe,unknown_environment,3,4,22,1,0,1,0,1,184,3,4,4,62,366,3
2024-06-06 18:31:29+00:00,pipe-nzgud,Deploy,deploy_to_dev,test,failed,branch_yzu,unknown_user,production,18,3,22,1,1,0,0,1,425,2,1,4,749,0,1
2024-09-05 20:39:15+00:00,pipe-gwble,Analysis,build_and_test,test,running,branch_yks,unknown_user,unknown_environment,20,3,30,0,1,1,0,0,224,0,0,4,730,0,3
2024-01-16 18:24:05+00:00,pipe-fvgza,Build,run_integration_tests,analyze,running,branch_jlv,unknown_user,unknown_environment,18,1,30,0,1,1,0,0,188,1,3,0,278,0,3
2024-11-22 15:38:00+00:00,pipe-oziki,Analysis,run_unit_tests,analyze,success,branch_ifs,unknown_user,unknown_environment,15,4,28,0,1,1,0,0,465,0,4,0,243,0,3
2024-03-27 07:11:17+00:00,pipe-nlcox,Analysis,build_and_test,build,running,branch_xon,unknown_user,unknown_environment,7,2,30,0,1,1,0,0,406,0,0,1,703,0,3
2024-10-10 02:53:27+00:00,pipe-nmzfe,Test,run_integration_tests,build,skipped,branch_cts,unknown_user,unknown_environment,2,3,44,0,1,1,0,0,409,3,3,1,85,0,3
2024-09-30 16:42:29+00:00,pipe-cxisk,Build,deploy_to_staging,analyze,skipped,branch_lrs,user_cpd,unknown_environment,16,0,44,0,0,1,0,0,93,1,2,0,343,35,3
2024-03-09 23:05:33+00:00,pipe-ldebl,Test,deploy_to_staging,checkout,skipped,branch_xec,user_hbu,unknown_environment,23,5,44,0,0,1,0,0,346,3,2,2,692,101,3
2024-09-23 08:48:38+00:00,pipe-kdgxc,Test,run_unit_tests,analyze,skipped,branch_nbs,unknown_user,unknown_environment,8,0,44,0,1,1,0,0,308,3,4,0,379,0,3
2024-06-13 10:47:28+00:00,pipe-qfljh,Analysis,deploy_to_dev,analyze,success,branch_pdk,user_xnc,unknown_environment,10,3,28,0,0,1,0,0,502,0,1,0,446,355,3
2024-07-22 12:42:40+00:00,pipe-bvkwc,Deploy,build_and_test,analyze,skipped,branch_wlk,user_wry,production,12,0,44,0,0,0,0,0,75,2,0,0,670,343,1
2024-08-17 01:33:15+00:00,pipe-qzump,Build,deploy_to_dev,build,skipped,branch_oas,unknown_user,unknown_environment,1,5,44,0,1,1,0,0,525,1,1,1,404,0,3
2024-02-25 19:09:45+00:00,pipe-awxss,Build,run_integration_tests,build,success,branch_xqw,user_wse,unknown_environment,19,6,28,0,0,1,0,0,30,1,3,1,706,344,3
2024-12-02 22:33:35+00:00,pipe-hyged,Test,build_and_test,build,failed,branch_cvr,user_kfy,unknown_environment,22,0,22,1,0,1,0,1,247,3,0,1,89,147,3
2024-11-28 07:52:32+00:00,pipe-daqmy,Analysis,run_unit_tests,checkout,failed,branch_csg,unknown_user,unknown_environment,7,3,22,1,1,1,0,1,96,0,4,2,84,0,3
2024-01-10 05:59:50+00:00,pipe-uosho,Deploy,deploy_to_dev,test,running,branch_gsa,user_woz,development,5,2,30,0,0,0,0,0,636,2,1,4,193,340,0
2024-12-21 16:03:09+00:00,pipe-igkvd,Analysis,deploy_to_staging,test,success,branch_kty,unknown_user,unknown_environment,16,5,28,0,1,1,0,0,256,0,2,4,316,0,3
2024-03-29 00:57:15+00:00,pipe-jmcgk,Analysis,deploy_to_staging,analyze,success,branch_amn,unknown_user,unknown_environment,0,4,28,0,1,1,0,0,294,0,2,0,14,0,3
2024-07-01 18:31:53+00:00,pipe-hzisz,Test,deploy_to_dev,checkout,skipped,branch_wdq,unknown_user,unknown_environment,18,0,44,0,1,1,0,0,249,3,1,2,661,0,3
2024-05-10 14:44:34+00:00,pipe-yffmr,Deploy,deploy_to_dev,checkout,skipped,branch_ayd,user_cvn,development,14,4,44,0,0,0,0,0,745,2,1,2,26,41,0
2024-11-01 05:15:57+00:00,pipe-pnjvi,Test,run_unit_tests,test,skipped,branch_czi,user_qhe,unknown_environment,5,4,44,0,0,1,0,0,480,3,4,4,95,235,3
2024-07-30 00:44:55+00:00,pipe-jback,Build,run_unit_tests,build,failed,branch_zqt,unknown_user,unknown_environment,0,1,22,1,1,1,0,1,281,1,4,1,764,0,3
2024-07-30 10:47:25+00:00,pipe-vstuq,Test,deploy_to_dev,analyze,skipped,branch_obv,unknown_user,unknown_environment,10,1,44,0,1,1,0,0,667,3,1,0,406,0,3
2024-02-16 00:43:49+00:00,pipe-icgza,Build,deploy_to_dev,test,failed,branch_aid,user_byn,unknown_environment,0,4,22,1,0,1,0,1,250,1,1,4,7,30,3
2024-04-18 01:29:16+00:00,pipe-gvfox,Build,deploy_to_staging,checkout,failed,branch_qty,user_evv,unknown_environment,1,3,22,1,0,1,0,1,220,1,2,2,493,67,3
2024-10-12 22:40:36+00:00,pipe-puyme,Deploy,build_and_test,deploy,running,branch_qkv,unknown_user,staging,22,5,30,0,1,0,0,0,493,2,0,3,480,0,2
2024-10-17 22:02:16+00:00,pipe-utbem,Build,deploy_to_staging,test,success,branch_kdu,user_weu,unknown_environment,22,3,28,0,0,1,0,0,643,1,2,4,299,333,3
2024-07-10 17:11:23+00:00,pipe-jogtp,Build,deploy_to_dev,deploy,skipped,branch_jvy,user_smi,unknown_environment,17,2,44,0,0,1,0,0,296,1,1,3,285,275,3
2024-06-14 23:47:19+00:00,pipe-ivuyn,Build,run_integration_tests,checkout,success,branch_qmu,user_bog,unknown_environment,23,4,28,0,0,1,0,0,274,1,3,2,484,22,3
2024-06-02 23:42:21+00:00,pipe-xsizo,Test,run_integration_tests,analyze,success,branch_bks,unknown_user,unknown_environment,23,6,28,0,1,1,0,0,729,3,3,0,49,0,3
2024-02-22 00:17:22+00:00,pipe-nbsag,Build,build_and_test,build,running,branch_eog,unknown_user,unknown_environment,0,3,30,0,1,1,0,0,396,1,0,1,136,0,3
2024-02-06 12:34:53+00:00,pipe-gnwzj,Analysis,run_unit_tests,analyze,failed,branch_txc,unknown_user,unknown_environment,12,1,22,1,1,1,0,1,212,0,4,0,595,0,3
2024-10-24 18:58:09+00:00,pipe-oroad,Build,build_and_test,deploy,success,branch_muj,unknown_user,unknown_environment,18,3,28,0,1,1,0,0,457,1,0,3,374,0,3
2024-08-28 06:32:51+00:00,pipe-qwqfx,Analysis,build_and_test,analyze,success,branch_ubb,unknown_user,unknown_environment,6,2,28,0,1,1,0,0,521,0,0,0,599,0,3
2024-11-17 19:09:33+00:00,pipe-mjyrf,Deploy,run_unit_tests,analyze,success,branch_imz,user_wjo,production,19,6,28,0,0,0,0,0,372,2,4,0,253,334,1
2024-01-25 01:52:06+00:00,pipe-lzewt,Deploy,run_unit_tests,checkout,skipped,branch_aon,user_kxe,staging,1,3,44,0,0,0,0,0,365,2,4,2,17,158,2
2024-01-17 14:00:17+00:00,pipe-fkbtr,Build,deploy_to_dev,test,success,branch_ezy,user_qve,unknown_environment,14,2,28,0,0,1,0,0,175,1,1,4,148,248,3
2024-05-03 19:57:02+00:00,pipe-echgs,Test,deploy_to_dev,analyze,skipped,branch_iiz,unknown_user,unknown_environment,19,4,44,0,1,1,0,0,127,3,1,0,248,0,3
2024-07-17 14:37:12+00:00,pipe-krfla,Test,deploy_to_dev,test,success,branch_tei,user_lzs,unknown_environment,14,2,28,0,0,1,0,0,329,3,1,4,575,172,3
2024-11-23 10:51:42+00:00,pipe-xteyb,Analysis,run_integration_tests,build,failed,branch_jto,unknown_user,unknown_environment,10,5,22,1,1,1,0,1,730,0,3,1,284,0,3
2024-05-12 14:38:25+00:00,pipe-ztgbd,Analysis,run_unit_tests,build,success,branch_wwj,user_uwb,unknown_environment,14,6,28,0,0,1,0,0,793,0,4,1,679,312,3
2024-12-18 02:43:11+00:00,pipe-ddfsk,Build,build_and_test,test,success,branch_ynb,unknown_user,unknown_environment,2,2,28,0,1,1,0,0,100,1,0,4,734,0,3
2024-12-01 18:15:21+00:00,pipe-ilchp,Test,deploy_to_dev,deploy,skipped,branch_swi,unknown_user,unknown_environment,18,6,44,0,1,1,0,0,264,3,1,3,564,0,3
2024-07-22 15:32:47+00:00,pipe-uenbh,Deploy,run_unit_tests,build,running,branch_ucf,unknown_user,staging,15,0,30,0,1,0,0,0,617,2,4,1,602,0,2
2024-04-17 22:45:08+00:00,pipe-rrbnc,Test,deploy_to_dev,checkout,success,branch_tnr,user_awx,unknown_environment,22,2,28,0,0,1,0,0,548,3,1,2,585,15,3
2024-06-11 16:10:10+00:00,pipe-rgtit,Deploy,run_integration_tests,test,skipped,branch_hfk,unknown_user,staging,16,1,44,0,1,0,0,0,535,2,3,4,209,0,2
2024-07-23 18:28:18+00:00,pipe-uqmer,Build,deploy_to_staging,checkout,skipped,branch_bhh,user_iij,unknown_environment,18,1,44,0,0,1,0,0,638,1,2,2,45,118,3
2024-02-24 20:10:41+00:00,pipe-fzefn,Build,build_and_test,checkout,failed,branch_ubn,unknown_user,unknown_environment,20,5,22,1,1,1,0,1,196,1,0,2,601,0,3
2024-06-09 04:33:42+00:00,pipe-trrkw,Build,run_unit_tests,checkout,failed,branch_jxh,user_pkq,unknown_environment,4,6,22,1,0,1,0,1,595,1,4,2,287,219,3
2024-01-28 03:23:22+00:00,pipe-aejwu,Deploy,run_unit_tests,checkout,failed,branch_oug,unknown_user,staging,3,6,22,1,1,0,0,1,7,2,4,2,431,0,2
2024-05-23 05:57:25+00:00,pipe-gtskt,Test,run_unit_tests,checkout,skipped,branch_syi,unknown_user,unknown_environment,5,3,44,0,1,1,0,0,217,3,4,2,567,0,3
2024-07-08 23:29:02+00:00,pipe-zbsjf,Build,deploy_to_staging,test,running,branch_fzu,unknown_user,unknown_environment,23,0,30,0,1,1,0,0,768,1,2,4,177,0,3
2024-07-01 22:29:29+00:00,pipe-ozdma,Test,run_unit_tests,test,skipped,branch_tlp,unknown_user,unknown_environment,22,0,44,0,1,1,0,0,464,3,4,4,580,0,3
2024-02-27 18:10:30+00:00,pipe-nyhmd,Test,deploy_to_staging,deploy,running,branch_pcc,user_eyi,unknown_environment,18,1,30,0,0,1,0,0,422,3,2,3,444,71,3
2024-06-23 03:02:32+00:00,pipe-ohjdl,Build,deploy_to_dev,build,running,branch_zde,unknown_user,unknown_environment,3,6,30,0,1,1,0,0,441,1,1,1,755,0,3
2024-02-22 10:44:00+00:00,pipe-dzzvj,Test,run_unit_tests,build,failed,branch_rrn,user_zan,unknown_environment,10,3,22,1,0,1,0,1,122,3,4,1,526,384,3
2024-07-02 11:10:30+00:00,pipe-flqdt,Test,deploy_to_dev,build,running,branch_xda,unknown_user,unknown_environment,11,1,30,0,1,1,0,0,177,3,1,1,690,0,3
2024-03-05 11:34:55+00:00,pipe-mogid,Analysis,deploy_to_staging,build,skipped,branch_yoh,unknown_user,unknown_environment,11,1,44,0,1,1,0,0,379,0,2,1,735,0,3
2024-02-17 02:48:47+00:00,pipe-rkwft,Analysis,deploy_to_staging,analyze,success,branch_ptp,user_yif,unknown_environment,2,5,28,0,0,1,0,0,540,0,2,0,466,369,3
2024-03-30 20:17:30+00:00,pipe-etyke,Build,deploy_to_staging,checkout,skipped,branch_qty,unknown_user,unknown_environment,20,5,44,0,1,1,0,0,157,1,2,2,493,0,3
2024-05-14 00:48:34+00:00,pipe-rkfte,Test,run_unit_tests,deploy,running,branch_rfz,user_ndl,unknown_environment,0,1,30,0,0,1,0,0,539,3,4,3,510,184,3
2024-03-15 15:20:16+00:00,pipe-hhcif,Test,run_integration_tests,deploy,success,branch_mux,unknown_user,unknown_environment,15,4,28,0,1,1,0,0,234,3,3,3,376,0,3
2024-05-01 11:38:17+00:00,pipe-tkumz,Deploy,run_integration_tests,test,failed,branch_oqk,user_yjs,development,11,2,22,1,0,0,0,1,588,2,3,4,425,371,0
2024-12-11 19:51:39+00:00,pipe-adzup,Analysis,deploy_to_dev,analyze,success,branch_mrs,unknown_user,unknown_environment,19,2,28,0,1,1,0,0,5,0,1,0,373,0,3
2024-07-02 12:36:39+00:00,pipe-pjyqa,Deploy,run_integration_tests,deploy,success,branch_eav,user_axq,production,12,1,28,0,0,0,0,0,477,2,3,3,126,16,1
2024-06-08 01:20:40+00:00,pipe-zpisz,Test,build_and_test,test,failed,branch_kmj,unknown_user,unknown_environment,1,5,22,1,1,1,0,1,786,3,0,4,307,0,3
